poem_id,author,song_title,rank,lemma,tfidf_score
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,7,боцка,0.2735
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,8,следен,0.2735
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,9,начин,0.2499
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,10,затворен,0.2323
967,Ефтим Клетников,класична композиција,1,сив,0.2496
967,Ефтим Клетников,класична композиција,2,силен,0.2131
967,Ефтим Клетников,класична композиција,3,der,0.1829
967,Ефтим Клетников,класична композиција,4,die,0.1829
967,Ефтим Клетников,класична композиција,5,handke,0.1829
967,Ефтим Клетников,класична композиција,6,lehre,0.1829
967,Ефтим Клетников,класична композиција,7,peter,0.1829
967,Ефтим Клетников,класична композиција,8,sainte,0.1829
967,Ефтим Клетников,класична композиција,9,victorie,0.1829
967,Ефтим Клетников,класична композиција,10,браон,0.1829
968,Ефтим Клетников,21 јули 1983,1,меур,0.405
968,Ефтим Клетников,21 јули 1983,2,пука,0.3187
968,Ефтим Клетников,21 јули 1983,3,дупли,0.2378
968,Ефтим Клетников,21 јули 1983,4,матнеж,0.2378
968,Ефтим Клетников,21 јули 1983,5,синкаст,0.2378
968,Ефтим Клетников,21 јули 1983,6,зашеметен,0.2248
968,Ефтим Клетников,21 јули 1983,7,дига,0.2084
968,Ефтим Клетников,21 јули 1983,8,умор,0.2084
968,Ефтим Клетников,21 јули 1983,9,ужасен,0.1933
968,Ефтим Клетников,21 јули 1983,10,врви,0.1861
969,Ефтим Клетников,зимски простор,1,боже,0.441
969,Ефтим Клетников,зимски простор,2,зев,0.2864
969,Ефтим Клетников,зимски простор,3,мрежест,0.2864
969,Ефтим Клетников,зимски простор,4,струиш,0.2864
969,Ефтим Клетников,зимски простор,5,помилува,0.2708
969,Ефтим Клетников,зимски простор,6,струна,0.2708
969,Ефтим Клетников,зимски простор,7,биде,0.251
969,Ефтим Клетников,зимски простор,8,бел,0.2453
969,Ефтим Клетников,зимски простор,9,зимски,0.2112
969,Ефтим Клетников,зимски простор,10,свеж,0.2112
970,Ефтим Клетников,записи од велестово,1,сласно,0.3635
970,Ефтим Клетников,записи од велестово,2,бокал,0.3095
970,Ефтим Клетников,записи од велестово,3,домашен,0.2954
970,Ефтим Клетников,записи од велестово,4,селски,0.2716
970,Ефтим Клетников,записи од велестово,5,зимски,0.268
970,Ефтим Клетников,записи од велестово,6,исчезнува,0.2556
970,Ефтим Клетников,записи од велестово,7,маса,0.2556
970,Ефтим Клетников,записи од велестово,8,предел,0.248
970,Ефтим Клетников,записи од велестово,9,магла,0.2339
970,Ефтим Клетников,записи од велестово,10,пие,0.2259
971,Ефтим Клетников,гроб во бесмртната вода,1,жубор,0.3416
971,Ефтим Клетников,гроб во бесмртната вода,2,александар,0.3276
971,Ефтим Клетников,гроб во бесмртната вода,3,кружен,0.3167
971,Ефтим Клетников,гроб во бесмртната вода,4,трагач,0.3167
971,Ефтим Клетников,гроб во бесмртната вода,5,бесмртен,0.288
971,Ефтим Клетников,гроб во бесмртната вода,6,движење,0.263
971,Ефтим Клетников,гроб во бесмртната вода,7,бакнува,0.2569
971,Ефтим Клетников,гроб во бесмртната вода,8,фати,0.2231
971,Ефтим Клетников,гроб во бесмртната вода,9,сончев,0.2094
971,Ефтим Клетников,гроб во бесмртната вода,10,гроб,0.2063
972,Ефтим Клетников,доцна есен,1,барае,0.2464
972,Ефтим Клетников,доцна есен,2,магловит,0.2464
972,Ефтим Клетников,доцна есен,3,скомраз,0.2464
972,Ефтим Клетников,доцна есен,4,вдиши,0.2329
972,Ефтим Клетников,доцна есен,5,жубор,0.2329
972,Ефтим Клетников,доцна есен,6,нарушен,0.2329
972,Ефтим Клетников,доцна есен,7,секнат,0.2233
972,Ефтим Клетников,доцна есен,8,доцен,0.2159
972,Ефтим Клетников,доцна есен,9,моќен,0.2159
972,Ефтим Клетников,доцна есен,10,писок,0.2159
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,1,исцелител,0.3725
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,2,дедо,0.314
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,3,овошка,0.2641
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,4,мртов,0.1984
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,5,андон,0.1971
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,6,задгробен,0.1971
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,7,сранува,0.1971
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,8,тељ,0.1971
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,9,единство,0.1863
973,Ефтим Клетников,сон : стариот овоштарник на дедо ми,10,зона,0.1863
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",1,наткрева,0.4644
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",2,св.,0.2195
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",3,наум,0.2105
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",4,принесе,0.2035
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",5,ѕвон,0.2035
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",6,класје,0.1978
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",7,кристален,0.1978
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",8,ограда,0.1978
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",9,голтка,0.1929
974,Ефтим Клетников,"три мотиви од св. наум   - 1. стојам на камената ограда во св. наум,  ја гледам рамната површина на водата",10,господар,0.1929
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,1,божја,0.4054
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,2,наум,0.4054
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,3,шета,0.2998
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,4,брег,0.2528
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,5,јамазни,0.2237
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,6,пости,0.2114
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,7,раскош,0.2114
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,8,галичица,0.2027
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,9,паун,0.2027
975,Ефтим Клетников,три мотиви од св. наум  - 2. на исто место,10,подига,0.2027
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,1,несогледливо,0.4036
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,2,несуштествен,0.4036
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,3,недостижно,0.3815
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,4,отсекогаш,0.3537
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,5,јадро,0.3438
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,6,човека,0.3281
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,7,чука,0.2839
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,8,вечност,0.2659
976,Ефтим Клетников,три мотиви од св. наум  - 3. срцето на св. наум,9,земја,0.1624
977,Ефтим Клетников,сандански 1.,1,роженски,0.55
977,Ефтим Клетников,сандански 1.,2,камбан,0.4985
977,Ефтим Клетников,сандански 1.,3,бие,0.3686
977,Ефтим Клетников,сандански 1.,4,гуна,0.1833
977,Ефтим Клетников,сандански 1.,5,собир,0.1833
977,Ефтим Клетников,сандански 1.,6,деј,0.1733
977,Ефтим Клетников,сандански 1.,7,мотив,0.1733
977,Ефтим Клетников,сандански 1.,8,рожен,0.1733
977,Ефтим Клетников,сандански 1.,9,почине,0.1523
977,Ефтим Клетников,сандански 1.,10,бор,0.149
978,Ефтим Клетников,сандански 2.,1,цар,0.5563
978,Ефтим Клетников,сандански 2.,2,рожен,0.4501
978,Ефтим Клетников,сандански 2.,3,мермер,0.3956
978,Ефтим Клетников,сандански 2.,4,народ,0.294
978,Ефтим Клетников,сандански 2.,5,уште,0.1931
978,Ефтим Клетников,сандански 2.,6,гол,0.1912
978,Ефтим Клетников,сандански 2.,7,берданка,0.1587
978,Ефтим Клетников,сандански 2.,8,водителка,0.1587
978,Ефтим Клетников,сандански 2.,9,надгледува,0.1587
