author,song_title,word,lemma,pos,xpos,feats
Гане Тодоровски,Молитва,сотатковинци,сотатковинец,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Гане Тодоровски,Молитва,додатен,додатен,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Гане Тодоровски,Молитва,ум,ум,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,доразберат,доразбери,VERB,Vmpip2s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,следат,следи,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,молчешкум,молчешкум,ADV,Rgp,Degree=Pos
Гане Тодоровски,Молитва,прекорувај,прекорува,VERB,Vmpmp2s-n,Aspect=Prog|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,престрого,престрого,ADV,Rgp,Degree=Pos
Гане Тодоровски,Молитва,кревај,крева,VERB,Vmpmp2s-n,Aspect=Prog|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,ненужен,ненужен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,шум,шум,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,поучи,поучи,VERB,Vmemp2s-n,Aspect=Perf|Mood=Imp|Number=Sing|Polarity=Pos|Tense=Past
Гане Тодоровски,Молитва,зборувам,зборува,VERB,Vmpip1s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,стојат,стои,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,отпростум,отпростум,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Гане Тодоровски,Молитва,знае,знае,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,конечно,конечно,ADV,Rgp,Degree=Pos
Гане Тодоровски,Молитва,еднаш,еднаш,ADV,Rgp,Degree=Pos
Гане Тодоровски,Молитва,понесам,понесе,VERB,Vmeip1s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,вина,вина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Гане Тодоровски,Молитва,жив,жив,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,малцина,малцина,PROPN,Npmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,надзборев,надзборев,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,трижтолкумина,трижтолкумина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Гане Тодоровски,Молитва,победив,победи,VERB,Vmeia1s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Past
Гане Тодоровски,Молитва,искористи,искористи,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Гане Тодоровски,Молитва,авторитетот,авторитет,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,свој,свој,ADJ,As-ms-n,Definite=Ind|Gender=Masc|Number=Sing|Poss=Yes
Гане Тодоровски,Молитва,време,време,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Гане Тодоровски,Молитва,застани,застане,VERB,Vmemp2s-n,Aspect=Perf|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,моја,мој,ADJ,As-fs-n,Definite=Ind|Gender=Fem|Number=Sing|Poss=Yes
Гане Тодоровски,Молитва,страна,страна,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Гане Тодоровски,Молитва,поверувам,поверува,VERB,Vmpip1s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Гане Тодоровски,Молитва,вистината,вистина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Гане Тодоровски,Молитва,москва,москва,PROPN,Npfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Гане Тодоровски,Молитва,декември,декември,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Гане Тодоровски,Молитва,г.,г.,NOUN,Y,
Влада Урошевиќ,Слобода,птица,птица,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,крила,крило,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Влада Урошевиќ,Слобода,лета,лета,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,измислена,измислен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Влада Урошевиќ,Слобода,земја,земја,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,дрво,дрво,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Влада Урошевиќ,Слобода,патува,патува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,незадоволно,незадоволен,ADJ,Afpns-n,Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing
Влада Урошевиќ,Слобода,полиња,поле,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Влада Урошевиќ,Слобода,нудат,нуди,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,вода,вода,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,искачува,искачува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,својот,свој,ADJ,As-ms-y,Definite=Def|Gender=Masc|Number=Sing|Poss=Yes
Влада Урошевиќ,Слобода,извор,извор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,решена,решена,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,оди,оди,VERB,Vmpmp2s-n,Aspect=Prog|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,уште,уште,ADV,Rgp,Degree=Pos
Влада Урошевиќ,Слобода,понатаму,натаму,ADV,Rgc,Degree=Cmp
Влада Урошевиќ,Слобода,риба,риба,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,здодеало,здодее,VERB,Vmeic-snn,Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Polarity=Pos
Влада Урошевиќ,Слобода,молчењето,молчење,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Влада Урошевиќ,Слобода,учи,учи,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,говорот,говор,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,статуите,статуа,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Влада Урошевиќ,Слобода,планина,планина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,откажува,откажува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,својата,свој,ADJ,As-fs-y,Definite=Def|Gender=Fem|Number=Sing|Poss=Yes
Влада Урошевиќ,Слобода,тежина,тежина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,поговорките,поговорка,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Влада Урошевиќ,Слобода,сфаќањето,сфаќање,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Влада Урошевиќ,Слобода,нужноста,нужност,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,пеперуга,пеперуга,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,сфаќа,сфаќа,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,токму,токму,ADV,Rgp,Degree=Pos
Влада Урошевиќ,Слобода,надминувањето,надминување,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Влада Урошевиќ,Слобода,нужноста,нужност,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,доаѓа,доаѓа,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,слободата,слобода,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,спалува,спалува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,своите,свој,ADJ,As--p-y,Definite=Def|Number=Plur|Poss=Yes
Влада Урошевиќ,Слобода,крила,крило,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Влада Урошевиќ,Слобода,пламенот,пламен,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,свеќата,свеќа,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,растворлив,растворлив,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,споменик,споменик,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,изложен,изложен,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Влада Урошевиќ,Слобода,дождот,дожд,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,ноќ,ноќ,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,сака,сака,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,најмалку,малку,ADV,Rgs,Degree=Sup
Влада Урошевиќ,Слобода,сонца,сонце,NOUN,Ncnpnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Plur
Влада Урошевиќ,Слобода,својата,свој,ADJ,As-fs-y,Definite=Def|Gender=Fem|Number=Sing|Poss=Yes
Влада Урошевиќ,Слобода,соба,соба,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,цвет,цвет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,откажува,откажува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,плодот,плод,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,поет,поет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,откажува,откажува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,зборовите,збор,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Влада Урошевиќ,Слобода,сака,сака,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,сочува,сочува,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Влада Урошевиќ,Слобода,обликот,облик,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Влада Урошевиќ,Слобода,космонаут,космонаут,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,излегува,излегува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,бродот,брод,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,зачекорува,зачекорува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,камен,камен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Влада Урошевиќ,Слобода,фрлен,фрлен,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Влада Урошевиќ,Слобода,високо,високо,ADV,Rgp,Degree=Pos
Влада Урошевиќ,Слобода,сака,сака,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,падне,падне,VERB,Vmeip3s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Влада Урошевиќ,Слобода,одново,одново,ADV,Rgp,Degree=Pos
Влада Урошевиќ,Слобода,земјата,земја,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,ноќта,ноќ,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,црна,црн,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,рути,рута,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Кочо Рацин,Копачите,карпа,карпа,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,мрак,мрак,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Кочо Рацин,Копачите,петли,петел,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Кочо Рацин,Копачите,село,село,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Кочо Рацин,Копачите,пеат,пее,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Кочо Рацин,Копачите,зората,зора,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,зори,зори,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Кочо Рацин,Копачите,карпа,карпа,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,крв,крв,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,мие,мие,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Кочо Рацин,Копачите,темнината,темнина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Кочо Рацин,Копачите,пие,пие,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
